dialect	standard
우리 친정 어무니가 장에 가먼 올때 드로니라 그러먼 또 아들 몰리 또 바께쓰 가꼬 오니라 그러먼 바께쓰로 하나 가꼬 댕임서 주문 그 노믈 이고 요 강 건네서 이고 건네와 가꼬 또 해 무꼬	우리 친정어머니가 장에 가면 올 때 들어오너라 그러면 또 아들 몰래 또 양동이 가지고 오너라 그러면 양동이를 하나 가지고 다니면서 주면 그것을 이고 이강 건너서 이고 건너와가지고 또 해 먹고
참 우리 어메 아부지 나 골벵드린네요	참 우리 어머니 아버지 나 골병 들였네요
그래 인자 오두막 거 삼성 인자 비지 인자 쪼깜 인자 참 키우는 안 거서그고또 그래도 인자 오두마글 사라도 인자 비즌 비지라	그래 이제 오두막 그 살면서 이제빚이 이제 조금 이제 참 키우는 뭐 안 하고 또 그래도 이제 오두막을 살아도 이제 빚은빚이라
얼쭈 가꼬 낭 요미테 요 하라씨안데 여 하라쓰가 하나 하나 사라는디 하라씨가서딸 그믐나리 됭깨 우리 시라빠 호태 어쩌가 항상 어쩌까 그래가 인잗 어쩨간 인자 또  그 비즐 가꼬 나 장사 허등 거또 싹 포라 냉기 삐리고	얼추 갚고 나 이 밑에 이 할아버지한테 이 할아버지가 하나 하나 살았는데 할아버지가 섣달 그믐이 되니까 우리집 양반 호태 어찌 할까 그래가지고 이제 어쨌든지 이제 또 그 빚을갚고 나 장사하던 것도 싹 팔아 넘겨 버리고
인자 그러고 이따항께 장사허다 그러고 이따항깨로 인자 상인드리 인자 돌봐줘요	이제 그러고 있다 하니까 장사하다가 그러고 있다 하니까는 이제 상인들이 이제 돌봐줘요
미원 메 뽕다리 주고 비누 메 짱 주고 성냥 메 뽕 주고 그래가꼬 포라 가꼬 가프께 폴먼 그날 그 나리 가꼬	미원 몇 봉지 주고 비누 몇 장 주고 성냥 몇 봉 주고 그래가지고 팔아가지고 갚으니까 팔면 그날 그 날에 갚고
또 나무치기 남능 거는 자네 또 먿 용 개양똔 씨고 그러고 나 장으로 나오게 그래서 인자 나가서 인자 장사를 허는디 인잗 가이네 저걸 모도 다 저래 노치 말고 벵워느로좀 데꼬 가보게 그래싸서 그래서 인잔 논 저걸 가꼬 인자 그 오두막 찌비 그 아래찌비 인자 대문찌비라고 이써요	또 나머지 남는 것은 자네 또 뭐용돈 가용돈 쓰고 그러고 나 장으로 나오게 그래서 이제 나가서 이제 장사를 하는데 이제 계집애 저걸 모두 다 저렇게 놓지 말고 병원으로 좀 데리고 가 보게 그래 쌓아서 그래서 이제 논 저걸 가지고 이제 그 오두막 집이 그 아랫집이 이제 대문집이라고 있어요
대문찌비 가서 인자 인자 우리 할무이허고 친처기라 아재라 그래요	대문집에 가서 이제 이제 우리 할머니하고 친척이라 아저씨라 그래요
아재아그 저그 논 여 놈 자꼬 나가 저 가이네르 데꼬 벵워늘 좀 가봐야거쏘 모도 다 벵워늘 가믄 나수꺼이라 싼는디 저걸 안 제 펭상 안잔는 거뽀동 해나 거러나 모 모씨나따나 거러나 댕기믄 오짐 똥이나 안 개림 개리믄 안 살거쏘 그래가꼬	아저씨  저기 논 이것 잡고 내가 저 계집애를 데리고 병원을 좀 가 봐야겠소 모두 다 병원을 가면 나을 거라 쌓는데 저걸 언 제 평생 앉아 있는 것보다 행여나 걸어나 못쓰나마나 걸어나 다니면 오줌 똥이나 안 가리 가리면 살잖겠소 그래가지고
그래서 인자 귿 논 등끼르 가꼬 강깨 등끼로 가꼬 강깨 인잗 그러치마는 나가 자네 노늘 잡꺼능가 버른 대로 갑쏘	그래서 이제 그 논 등기를 가지고 가니까 등기를 가지고 가니까 이제 그렇지마는 내가 자네 논을 잡겠는가 버는 대로 갑소
그럼성 도늘 주데요	그러면서 돈을 주데요
그애 여수 애야워네 인자 드러댕기는 사라믈 어찌 아라가꼬 인자 장사하러 댕깅깨 인자 순천 싸람 머 어디 싸람 모이서 허능 거이 되농깨 장사를 모이는 디가 되농깨 순천 인자 아저씨드리 인자 장 가튼 장사허는 아저씨드리 여수 애야워네 그리 잘 본다네	그해 여수 애야원에 이제 들어다니는 사람을 어찌 알아가지고 이제 장사하러 다니니까 이제 순천 사람 뭐 어디 사람 모여서 하는 것이 돼 놓으니까 장사를 모이는 데가 돼 놓으니까순천 이제 아저씨들이 이제 장 같은 장사하는 아저씨들이 여수 애야원애 그리 잘 본다네
거그 댕기는 아무거 씨를 차자 가소 금서 인자 그 인자 주소를 저거 줘서 그 주소를 가꼬 인자 나허고 두리 업꼬 나는 자기가 애기를 몬 너꺼뜽깨 인자 다서쌀 뭉는 걸업꼬 참 삼사워레 해는 질고 그걸 업꼬 그그 애야워네 드는 드나드는 인자 이사가 야글주구 지비다 인자 좀 가따 논능갑떼 인자 마리레쯤 인자	거기 다니는 아무개 씨를 찾아가소 그러면서 이제 그 이제 주소를 적어 줘서 그 주소를 가지고 이제 나하고 둘이 업고나는 자기가 아이를 못 업겠으니까 이제 다섯 살 먹는 걸 업고 참 삼사월에 해는 길고 그걸업고 그 그 애야원에 드는 드나드는 이제 의사가 약을 자기 집에다 이제 좀 가져다 놓나 보데 이제 말일쯤 이제
인자 쌔벼다 논는 거이지요이 가따 놛능가 한재로 미기라 그러데요	이제 훔쳐다 놓는 것이지요 가져다 놨는지 한 재를 먹이라 그러데요
근디 그때 또느로 육처넌 마니처너닌디 그때 또느로 돈 육처너늘 인자 가꼬 인자간는디 야기 반재깝빼끼는 안 되데요	그런데 그때 돈으로 육천원 만이천원인데 그때 돈으로 돈 육천원을 이제 가지고 이제 갔는데 약이 반 재 값밖에는 안 되데요
그래 도니 요러타 그렁깨로 한재르 미기씨믄 똑 씨건는디 할 쑤 음따고 금성 그냥 반재라도 미기야 야가 건는다 그르데요	그래 돈이 이렇다 그러니까는 한 재를 먹였으면 꼭 좋겠는데 할 수 없다고 그러면서 그냥 반 재라도 먹여야 아기가 걷는다 그러데요
아이 그걸 미기 농깨로 요론 디를 자꼬 서드란 마리요	아이 그걸 먹여 놓으니까이런 데를 잡고 서더란 말이오
베름빠글 잡꼬 서서 인자 자꼬 세우라데요 그래 인자 세우고 그러 인자 자꼬세우고 다리를 주물라 주고 그렁깨 인자 자꼬 요리 인자 베름빠글 자꼬 섣 인저간냐 서따서따 험서 인자 조탕깨 제도 조와서 그냥 이꼬 그래선 그러드마느 인제 거르믄 건는디	벽을 잡고 서서 이제 자꾸 세우라데요 그래 이제 세우고 그러이제 자꾸 세우고 다리를 주물러 주고 그러니까 이제 잡고 이리 이제 벽을 잡고 서 이제 섰다섰다 하면서 이제 좋다 하니까 저도 좋아서 그냥 웃고잇다는 웃다의 방언형 그래서그러더마는 이제 걸음은 걷는데
한 쪽 다리를 인잗 평상 말리에다가 끄네 노믄 여래 가꼬 뽈고 요래가꼬 인는디 여그 요 걷 말리에 이나 단 디는 겐차나요	한쪽 다리를 이제 평생 마루에다가 꺼내놓으면 이래가지고 빨고 이래가지고 있는데 여기 이것 마루에 내나 닿는 데는 괜찮아요
연 통 요런 디는 바가테 요요 바람 씬 디는 똑 어러 도링 걷멩키라요	이 통이런 데는 밖에 이 이 바람 센 데는 꼭 얼어서 도린 것 같아요
어릉어릉어릉이 그 노믄 인자 에리서 인자 좀 거러댕기고 인자 여나 여나무 살무글 때 요릳 여르멛 반 반중우 요렁 걸 이피서 내 노먼 좀 싹싹 날보고 씨끼라 그래요안 씨끼서 그러타고 사람드리 흑바테 궁그러등 걸 더러 씨끼지 아를 저래 논는다고 지비를 데리다 좀 씨끼 봐	어룽어룽해 그것은 이제 어려서 이제 좀 걸어다니고 이제 여나 여남은 살 먹을 때 이러 여름에 반 반바지반중우는 반바지의 뜻 이런 걸 입혀서 내 놓으면 좀 싹싹 나보고 씻겨라 그래요 안 씻겨서 그렇다고 사람들이 흙 위에훍밭은 흙으로 덮힌 땅 위의 뜻 굴렀던 걸 더러 씻기지 애를 저렇게 놓는다고 댁들 데려다 좀 씻겨 봐
그 그 사를 똑떼기 디리다 봐 그거이 땡가 머잉가 그러믄	그 그 살을 똑똑히들여다 봐 그것이 때인지 뭐인지 그러면
잊젣 인자 킁깨로 인자 근 제가 오슬 감충개 저러치 통 어를오도릉 건메이라요 사리 땅에 이나 땅에 말리에 단디는 겐차나요	이제 이제 크니까 이제 그 제가 옷을감추니까 저렇지 통 옻이 오른 것 같아요 살이 땅에 오히려 땅에 마루에 닿는 데는 괜찮아요
그라가꼬 또 오다가 소아꽈에 순천 소아꽈에 들리 가꼬 또 약 쫌 타고 그래저래 인자 저걷한테만 최서늘 다 인자 해 가꼬 완농깨 인자 거러댕기리기는 인자 짜욷땅짜울땅 저리 다리 절고 거러 댕이는디 다름도 몬 치고	그래가지고 또 오다가소아과에 순천 소아과에 들려가지고 또 약 좀 타고 그래저래 이제 저것한테만 최선을 다 이제 해가지고 와 놓으니까 이제 걸어다니기는 이제 기우뚱기우뚱짜우땅짜울땅은 기우뚱기우뚱의 방언형 저렇게 다리 절고 걸어 다니는데 달음박질도다름은 달음질의 방언형 못치고
뇌도 좀 시기먼 허고 안 시기먼 안 허고 그래요	뇌도 좀 시키면 하고 안 시키면안 하고 그래요
아이고	아이고
그러 나 하도 괴씸해 나 씨어메 나 차또 안허요	그래 나 하도 괘씸해서 나 시어머니 나 찾지도 않아요
그러시	그러시
가보도 안 허요	가 보지도 안 하오
그러시건네요	그러시겠네요
그래가꼬 시방 구십 여서 쌀 무거	그래가지고 지금 구십여섯 살 먹어
으응	으응
근는디 날보고 머 그지께도 씨어메는 주 씨어메 주글 때는 가야지 그러 나가거그 먿허러 가꺼이요	그랬는데 나보고 뭐 그제도 시어머니는주 시어머니 죽을 때는 가야지 그래 내가 거기 뭐 하러 갈거요
이적찌 안 차즌 씨어메 인자 낟 씨어메 차즈꺼요 나 앙 가꺼이요	여지껏 안 찾은 시어머니 이제와서 시어머니 찾을 것이오 나 안 갈것이오
거서 동네 싸람드리 욕 안허건능가 너미 욕 헌다고 나가 사그 그 요게 검나서나 거그 가꺼이요	거기서 동네 사람들이 욕 안 하겠는가 남이 욕한다고 내가 그 욕에 겁나서 나 거기 갈 것이오
앙가 꺼이요 나 하 하다 몸써리가 나서 나 앙가요	안 갈 것이오 나 하 하도 몸서리가 나서 나 안 가요
할무니 떼무네 손녀가 그러케 되야 부러꾸만	음 할머니 때문에 손녀가 그렇게 돼 버렸구먼
결구그니	결국은
나 하나 지헝 거는 갠차나요	나 하나 제한 것은 괜찮아요
어찌그나 시방거치 딸세상에야고 딸세상에 요러는디 저거 하나를 뉘피 노코 저녀기믄 이 에미 엄는 자석 두 개 뉘피 노코 저거 저러고 눈능 거 채리보믄 나가 저녀게 자믈 몬 짜요	어쨌거나 지금처럼 딸세상이라고 딸세상에 이러는데 저것 하나를 눕혀 놓고저녁이면 이 어미 없는 자식 둘 눕혀 놓고 저것 저러고 누워 있는 것 쳐다보면 내가 저녁에 잠을 못 자요
아놔요 자미 초저녀게 한 심 자고 나믄 잠 안 자요	안 와요 잠이 초저녁에한 숨 자고 나면 잠 안 와요
아이고	아이고
나 산 세상을 다 마를 헐라문 참 비극 연소끄글 한남 끼미도 모따 끼미꺼요 나무 꺼요	내가 산 세상을 다 말을 하려면 참 비극 연속극을 한편 꾸며도 한 편 꾸며도 다 못 꾸밀 것이오 남을 것이오
시어머니를 어떤 고야칸 시어머니를 보셔가꼬 그러케 되네요	시어머니를 어떤고약한 시어머니를 보셔가지고 그렇게 되네요
오직 나가 오직허먼 나가 사라므로 태가 너무 지비 와 가꼬 너무 큰메느리로안진 나가 부모를 안 찬는 나가 오직 허먼 그러거쏘	오죽 내가오죽하면 내가 사람으로 태어나 남의 집에 와가지고 남의 큰며느리로 앉은 내가 부모를 안찾는 내가 오죽하면 그러겠소
나도 부모 되꺼인디 나도 메느리한테 나도 씨어메라 나도 너무 멘 딸한테 씨어무이요	나도 부모 될 것인데 나도 며느리한테 나도 시어머니야 나도 남의 딸한테 시어머니요
그런디 오직허먼 나가 씨어무이를 안 차꺼쏘	그런데 오죽하면 내가 시어머니를안 찾겠소
에이고 참 어쩨서 그러케 말도 몯 허게 허까이	아이고 참 어째서 그렇게 말도 못하게 할까
말도 몯 허능 거이 아이라 이 머리가 자기 먼 거서기라요 그냥	말도 못 하는것이 아니라 이 머리가 자기 뭐 뭐예요 그냥
아하 막 멀크뎅이를 자꼬 그냥	아하 막 머리끄덩이를 잡고 그냥
쩨깜만 멈 자기한테 마땅차늠 막 뜨더데요 그냥	조금만 뭐 자기한테 마땅찮으면막 뜯어대요 그냥
아하	아하
그래가꼬 씨아제들또 그 처럼는 거뜨를 뚜드 패라고 저 저녀늘 벋 저녀니 제 사리 아파야 저녀니 마를 드르꺼이라고 나가 마란든능 거이 머 이써 시기는 대로 허고 허는디	그래가지고 시동생들도 그 철없는 것들을 두들겨 패라고 저 저 년을 벋 저 년이 제살이 아파야 저 년이 말을 들을 것이라고 내가 말 안 듣는 것이 뭐 있어 시키는 대로 하고하는데
하여튼 미워 미와꾸만 하여튼 이유 업씨 미워서	하여튼 미워 미웠구먼 하여튼이유없이 미워서
그러니 씨아제들또 그 어메가 그러멍 나이 그래도 중하꾜 고등하꾜를 댕기씨믄	그러니 시동생들도 그 어머니가 그러면 나이 그래도 중학교 고등학교 다녔으면
알 텐데이	알 텐데
그런 사례를꺼인디 주메가 패란다고 패거쏘	그런 사리를 알 것인데 저희어머니가 패란다고 패겠소
쯛쯛 아이고 형수를	쯧쯧 아이고 형수를
태꿘도 선상을 저그 어치가서 고등하꾜 조럽허고 태꿘도를 배우고 어치서 선상을  해써요	태권도 선생을 저기 어치 가서 고등학교 졸업하고 태권도를 배우고어치에서 선생을 했어요
정제 언젣 우리지비 영감 인자 장사가먼 인자 어메야 새보그로 전피주고 머 헌다고 또 따라가요 따라가고 아무도 엄꼬 나 혼자 이써요	부엌언제 우리집 영감 이제 장사 가면 이제 시어미니야 새벽으로 전표 주고 뭐 한다고 또 따라가요 따라가고 아무도 없고 나 혼자 있어요
