dialect	standard
그럼며 어째뜬 거 여동생 둘 이쓰꼬그다으메 미테 남동생하오 그르게세 부니 더 형제 저 시 시집 앙 가고 장가 앙 간 세 부니 더 게셔따 그지예	그러면 어쨌든 그 여동생이 둘 있었고그 다음에 밑에 남동생하고 그렇게 세 분이 더 형제 저 시 시집 안 가고 장가 안 간 세 분이 더 계셨다 그렇지요
그래서 그엄며는 부잉께서 오셔 가주고 어째뜬 머 나머지 동생 세 부는 장가 보내고 십브집 가고 이러케 핸네예	그래서 그러면은 부인께서 오셔 가지고 어쨌든뭐 나머지 동생 세 분은 장가보내고 시집가고 이렇게 했네요
결과저그로으 그른 세미저	결과적으로 그런 셈이지요
그게 인제 이 제일 미아넝 거십 그 참 그 장남미야 건늗 채기미 그겍 이꼬 보먼 참 조은데 어어 어꼬 보먼 낭감하다꼬	그게 인제 이 제일 미안한  것이 그 참 그 장남이라는 것은 책임이 그게 있고 보면 참 좋은데 없 없고 보면난감하다고
웨냐 후우 머 오 부모한떼 재선 물레바능 거또 만 창코 그 어꼬 게와 식쑤 여 참느 인 식쌩와런 해 나간데 그 결혼쓰게자 그능 게 머엳 쯔 참 그게 쉬운 니리 아이 리이이리래껄머은	왜냐 그것 뭐부모한테 재산 물려받은 것도 많지 않고 그 없고 겨우 식생활 여 참 이 식생활은 해 나가는데 그 결혼시키자고 그러는 게 뭐 저 참 그게 쉬운 일이 아닌 일이었거든요
쉬운 니리 아이래유	쉬운 일이 아니에요
그 머 나미 볼 땐느 그까지 꺼또 장 으 참느 잔체라 글찌 몰래도 그 당사자는 버겁따꼬 그어또요	그 뭐 남이 볼 때는 그까짓 것도 잔참 잔치라 그럴지 몰라도 그 당사자는 버겁다고요 그것도요
으어 그러씁띠다 그게	어 그렀더라고요 그게
에 사라보이께네	에 살아보니까
으 그마끔 에릅뜨라 구게요	어 그만큼 어렵더라고요 그게요
마쓰미드 쫌 넝넉하며넌 쫌 더	맞습니다 좀 넉넉하면은 좀 더
넝너카므 쪼그	예 넉넉하면 조금
혼수도 쫌 더 잘해 줄 수	혼수도 좀 더 잘해 줄 수
예아 넉너캄머 이에예 내 마음버트문 더 조우 께래업	예 넉넉하면내 마음부터 더 좋을 거에요
우선 동생이든지 머 매부라든지 그른 사암인데 흡쪼케 해 보내 주믄 얼마나조케쓰에 그에	우선 동생이든지 뭐 매부라든지 그런 사람에게 흡족하게 해 보내주면 얼마나 좋겠어요 그게
그른데 그게 안 데이께네 그 잠 낭감하더라꼬	그런데 그게 안 되니까 그 참난감하더라고
그그보다 더 서 참 어흔 안타까운 일히히으 업습띠다	그것보다 더 저 참 어안타까운 일이 없더라고요
어째뜬 그르케 보며늠 머 지곰 부잉께스도 아마 고새을 마이 하셔슬 꺼 가코	어쨌든 그렇게 보면은 뭐 지금 부인께서도 아마 고생을 많이 하셨을 것 같고
해씀니다	예 했습니다
어미테 세 분 장가보내고 하시고 시	아어 밑에 세 분 장가보내고 하시고 시
예아 예아 이여인 이거 머 그자랑말 이른 아임니다마능 고생도 해씀니다	예예 이 이것 뭐 그자랑할 일은 아닙니다만 고생도 했습니다
머 그 그걸 고생항 걸 자랑응 하니꺼씀니다마는 고생을 좀 해씀니다	어뭐 그 그것을 고생한 것을 자랑을 하겠습니까만은 고생을 좀 했습니다
엄는 지베 와 가주고 그 첨 이만침예 싹 상 거도 마이 사라꼬	없없는 집에 와 가지고 그 참 이만큼예 산 산 것도 많이 살았고
그 당시에 머 다 어려워쓸 때니까	그 당시에 뭐 다 어려웠을 때니까
허아 참 내 그거 이야기 참	아 참 나 그것 이야기 참
아마 그런 부분드리 쪼그믄또 나썽 고세 와서 아무래도 살기그 쉬운 니  른 아니네여	아마 그런 부분들이 조금은또 낯선 곳에 와서 아무래도 살기가쉬운 일은 아니지요
그래요 그르예 에 쉬운 니릉 아이지므 또 근나따나 나썬 동네 와 가주오 나 집 설고 나썬 지베우 와 가지욷 더군두나 군새칸 살림한다 그능 게 얼마나 에로워께써에 그게	그래요 그래예쉬운 일은 아니지만 또 거기에다 낯선 동네에 와 가지고 낯 집 설고 낯선 집에 와 가지고 더군다나 궁색한 살림한다고 그러는 게 얼마나 어려웠겠어요 그게
여 참 말 모탈 사저이지요	예 참 말 못할 사정이지요
어르싱께서으 혹씨 처가찌베 가셔슬 때너어 처가 시꾸드른 어떠케 구성데가이써씀미까	어르신께서 혹시 처갓집에 가셨을 때는 처가 식구들은 어떻게 구성되어 있었습니까
아까 장인어르는 도러가셔따 하셔꼬	아까 장인어른은 돌아가셨다고 하셨고
그이 처가에 가이께네 그 당시는 쩌을르 그 머거로 그읻 장모가 게셔꼬 또 마처나믄 쩌겓 처나미 형제부이래꼳 처제가 두리래엔데야 허르이 마처나멍 객찌이 나가 이 이써꼬 두째 처나미 그어서 인제 참 지별 꾸리고 사아고구련데 거거우 가 보이께네 머 구 그릅씨다으 거어도 머 그키 잘사은 집또 아이고 므 내나 그어나 조쌍	예 그 처가에 가니까 그 당시는 저기 그 뭐냐 그 어이 장모가 계셨고 또 맏처남은 저기 처남이 형제분이었고 처제가 둘이었는데 그러니 맏처남은 객지에 나가 있 있었고 둘째 처남이 거기에서 인제 참 집을 꾸리고 살고 그랬는데 거기에 가 보니까 뭐 그 그렇더다고요 거기에도 뭐 그렇게 잘사는 집도 아니고 뭐 나나 거기나 비슷하게
그르이 머 내게 꺼 니 경게라꼬 내 지비 군새카이께네 나무 지베 가도 맹 조심스럽따고	그러니 뭐 내 것이 너 경계라고 내 집이 궁색하니까 남의 집에 가도역시 조심스럽다고
맹 잘사는 집 꺼뜸멕 갠잔 빠빠탄 지에 맹 저도 내 거튼너이 심저익 아이겐나 하는 생가기 뜨러 가주 하로 도 노오 꼬또 몬 놀래드라꼬요	역시 잘사는 집같으면 괜찮지만 빠듯한 집에 역시 저기도 나 같은 심정이 아니겠나 하는 생각이 들어 가지고 하루 더 놀 것도 못 놀겠더라고요
마슴미다	맞습니다 예
피히가 덴다꼬 마리저이	피해가 된다고 말이지요
믁 그래 가주우 므안 데 다일 나온 수도 이꼬	뭐 그래 가지고 뭐 당 당일에 나오는 수도 있고
으 그른 녜가 마네니드	어 그런 예가 많았습니다
그런데 잉 그 으 그게 인제 이 결호니라응 게 이게 맹 며 으 서로 비스태야데엑 이 이 데드라꼬	그런데 이 그그게 이제 이 결혼이라는 게 이게 역시 뭐어 서로 비슷해야 돼 이 이 되더라고
그여 너무 잘사는 지베 또 즈 장개까보오 너어므 바리 마리음 너그 머 잘사는 지비 장개간 사름 얘기 드르머 홀때바은다 그래고	그 너무 잘사는 집에 또저 장가를 가 놓으면 다른 이의 말로는 뭐 잘사는 집에 장가간 사람 얘기 들으면 홀대받는다 그러고
끄 어이 지 저까짐 므 사이 온달 잘또 보고 사은다 그 홀때바다 소리음 나오  고	그저 저까짓 뭐 사위 온달을 잘도 보고 산다 그러면서 홀대받았다는 소리만 나오고
우리잉 겨꺼 보지 아너씨이 그릉 거는 모르고	우리는 겪어 보지 않았으니 그런 것은 모르고
그래도 사정어영 그르트라꼬 그게요	그래도 사정은 그렇더라고 그게요
그러미 지금 그 부잉께서 그암며너 처가찌베섣 형제 중에서 가운뎁심미까	그러면 지금 그 부인께서 그러면은 처갓집에서 형제 중에서 가운데이십니까
딸로늠 마지고요 딸로늠 마지고이 형제 수니느 세째고 그래지요	딸로는 맏이고요 딸로는 맏이고이 형제 순위는 셋째고 그렇지요
예 위에 인자 까므 오 오라비 쫀	아위에 인제 그러면 오 오라비가 좀
야 에어 그 우에 에예 두리고	예그 위에둘이고 예
오라비 두 붕 게신고	오라비 두 분 계시고
으예예	예예
은젇 딸 부이니시고 그다음 미테 처제 두 붕 게시고 그래 게시다 그찌예	인제 딸 부인이시고 그 다음 밑에 처제 두 분 계시고 그래 계시다 그렇지요
이제에응어예 그러컫드 그랜니더	아 이제예그렇고그 그랬습니다
지그믕 그럼며너 머 부인 입짱에서 보며넌 시대게 지곰 게심 분드너 다름 분드른 아무도 앙 게시지예	지금은 그러면은 뭐 부인 입장에서 보면은 시댁에 지금계신 분들은 다른 분들은 아무도 안 계시지요
머 형제분들 누님 함 분 게시고	아 뭐 형제분들 누님 한 분 계시고
누님 함 부릳 게시고여 땀 부는 다 모	예 누님 한 분이 계시고 다른 분은 다 뭐
다 도러가시 자꼴 하셔꼬	다 돌아가셨고 작고를 하셨고
예음 머 머그르이	예예뭐 뭐그러니
지움 다른 분드르 앙 게신다 그지예	지금 다른 분들은 안 계신다 그렇지요
예예	예
그엄므 혹시 어르신 여기에 그어 머 사촌 가니나 유 육촌 가니나 그렁 경우나 이릭 똥네이 게심미까	그러면 혹시 어르신 여기에 그 뭐 사촌 간이나 육 육촌간이나 그런 경우가 이 동네에 계십니까
예아사촌 육초는 믿 인니더 여게더 모두	예사촌 육촌은 있 있습니다 여기에도 모두
큰지비 여 이꼬 그른데 거게 역씨도 또 며천 개찌이 가 이꽁 요 머 삳 으데 여가 여 여머시그 여 저한 지비 사고 인니더마능그 거어도 맹 그으한 집빼께 업써 여게더	큰집이 여기 있고 그런데 거기 역시도 또 몇은 객지에 가 있고 요기 뭐 살 어디 여기 여 여뭐냐 여 저한 집이 살고 있습니다만은 거기도 역시 한 집밖에 없어요 여기도 예
그 살고 게시늠 분도	아 그 살고 계시는 분도
어예 이예	예 예
그 그엄 객찌에 주로 은젇 출향아 하셔따 그지에	그 그러면 객지에 주로이제 출향을 하셨다 그렇지요
서울 서 예아출향 출	예 서울 서예 출향 출
그다으미 그 어르신 혹시윽 군대느 다녀오으오셔씀미까	그 다음에 그 어르신 혹시 군대는 다녀오셨습니까
내가 군대을 모 까씀니다	내가 군대를 못 갔습니다
웨 모 깐냐 하기 데믄 내겅 누널 다치뜨래씀다	왜 못 갔냐 하게 되면 내가눈을 다쳤더랬습니다
누늘 다처 가주 글때 신체검사 하이께네 불하껴기 데 가주오 군대늠 모 까쓰여	눈을 다쳐 가지고 그때 신체검사를 하니까 불합격이 돼 가지고 군대는 못갔어요
그래 가주고 또 결호니 쪼끔 느저꼬 그래씀다 내가	그래 가지고 또 결혼이 조금 늦었고 그랬습니다 내가 예
누 누늘 다치셔 아주구 그러셔따 그지예	눈 눈을 다치셔 가지고 그러셨다그렇지요
보통 어움 그읍 어르싱 게셔 어르신 연배 때넏 군대 다 가셔찌예 대개너	보통그 어르신 계실 어르신 연배 때는 군대 다 가셨지요 대개는
대개 다 가찌용	대개 다 갔지요
이 그러치예	이 그렇지요
예이	예
대개 다 가 주고 신체 머이이짜기 결하미 인는 사럼드런 모 까꼬	대개 다 가 가지고 신체 뭐이이쪽이 결함이 있는 사람들은 못 갔고
으우 군대는 모 까써도 군대에이으 강 거보다 더 겨꺼씀니다	어 군대는 못갔어도 군대에 간 것보다 더 겪었습니다
숩탄 험항 거 다 바쓰음다	숱한 험한 것 다 봤습니다
머 이이 보구때르 건늠 명칭 띠아 가주 마리야 여어도 끌꼬 가고 저거또 꿀꼬 아우 수타이 따라 뎅기다 봄멀 으 군대에 가슨 차라리 더 나아쓰 께레요	뭐 이 보급대라 그러는 명칭을 붙여서 말이야 여기도 끌고 가고 저기도 끌고 가고숱하게 따라 다니다 보면군대에 갔으면 차라리 더 나았을 거에요
그거 이 요새 말하땀 쩌 이 제대쯔이라두 하나 이찌요	그것 이 요새 말하면저 이 제대증이라도 하나 있지요
이거또 어꼬 저거또 어꼬 전쟁은 더 겨꺼씀니다	이것도 없고 저것도 없고전쟁은 더 겪었습니다
머 수탕 아군도 전쟁 겨꾸오 이 임밍군 전쟁도 겨꾸꼬 마리 여게도 끌래에따 저어도 끌래따 이리 이래 데 뿌르나 마래	뭐 숱한 아군도 전쟁을 겪었고 인 인민군 전쟁도인민군과 함께도 겪었고 말이야 여기에도 끌려 갔다 저기에도 끌려 갔다 이래 이래 돼 버렸단 말이야
으걱 그 커 커 거 그거는 어으 말하라 금 말로 참 전 지 채그로 써도 채그도 모 쓰 께레요	어 그 그 그 그 그것은말하라 그러면 말로 참 저 저 책으로 써도 책으로도 못 쓸 거에요
하 하이따 고생한 건뇨	하 하 고생한 것은요
어을떵 꼬새이 데 가주우요 아이구 키아낭 고생해씀니다	엉뚱한 고생이 돼가지고요 아이고 희한한 고생했습니다
혹씸 머 할 때 기엉나시능 거 이쓰면 함무 이야기 쫌 해 주실람미까	혹시뭐 할 때 기억나시는 것 있으면 한 번 이야기 좀 해 주시렵니까
유기오 절란 때	육이오 전란 때
아하유기오용	아하육이오요
거 억 고생하셔떵 그런 부부네	그고생하셨던 그런 부분에
제엘 가차운 요게소부틈 함시더	제일 가까운 요기에서부터 합시다
글때가 오심 년도올쩨 그이 유월 그게 이식구일라림니다	그때가 오십 년도지그 유월 그게 이십구 일입니다
여게으 구 강원도오서 응 기 윽가원 경찰때가 여게 나와쓰네 요 아페다리 아페 여게 와 이썬 주두늘 해씀미다	여기 그 강원도에서그어 강원 경찰대가 여기에 나왔었는데 요 앞에 다리 앞에 여기에 와 있었는데 주둔을 했습니다
주동을 해 이써꼬 그르다 이께넥 거기서 우리으 동네에다 가따 사라므 차출하능 게라요	주둔을 해 있었고 그러다 보니까 거기에서 우리 동네에 갖다 사람을차출하는 거에요
사람 차출하능 게 내보다 절믄 사암더 구 내보다 나이 마은 사암더 걷 다서시 차추리 데 가 데우 그 사암들 따러 가써요	사람 차출하는 게 나보다 젊은 사람도 있고 나보다 나이 많은 사람도 있고 다섯이 차출이 돼 가지고 되어서 그 사람들 따라 갔어요
따르 가니거 저어서부틈 보고푸믈 나르랑 게러 시러 가주	따라 가니까 저기에서부터 보급품을 나르라는 거야 실어 가지고
