dialect	standard
뭐 어데 머 시험 공부해 시험 쳐 가주고 훨씬 뭘 해두 뭘 해두 머 벼루 내가 공직 공직 쌩활하던지 그래두 인데 그 그 그 당시에 뭐 사는데 그 아네 그 어려우미 도넏 도넌해 아주 이래서그래 인제 이르케 결혼씨글 딱 하면서 농사를 지며 가마니 생강니 그리 글 포구니 드러따고 그래꺼등 섀서	뭐 어디 뭐 시험 공부해 시험 쳐 가지고 훨씬 뭘 해도 뭘 해도 뭐 별로 내가 공직공직 생활 하던지 그래도 인제 그 그 그 당시에 뭐 사는데 그 안에 그 어려움이  해 아주 이래서 그래 이제 이렇게 결혼식을 딱 하면서 농사를 지며 가만히 생각하니 글이 글 폭운이 들었다고 그랬거든 해서
그리 포	글이 포
포 포운	포 포운
포운 이요	포운이요
그리 그리 한 하니 매친다 얘기여	글이 글이 한 한이 맺힌다 얘기야
그 당시에도 농사 지은지 내가 며 태가 됀는지 지금 짐 모리지먼뇨 자뚜해 배워 가주고 면서기 시험 치던지 뭘 좀 해야 되게따 이런 생가기 이써따고	그 당시에도 농사 지은지 내가 몇 해가 됐는지 지금 지금은 모르지만요  배워 가지고 면서기 시험 치던지 뭘 좀 해야 되겠다 이런 생각이 있었다고
그랭게 그기 뭐냐하먼 주색 잡끼라 이기여	그런데 그게 뭐냐 하면 주색 잡기라 이거야
주새기 이게 뭐냐하머는 우선 장개를 가니까 우선 여자에 하문 관씨미 바끼 아니요	주색이  이게 뭐냐 하면 우선 장가를 가니까 우선 여자에 하면 관심 밖이 아니요
둘째는 두 수 술 배우자네요	둘째는 수 술 배우잖아요
담밸 배우자네요	담배를 배우잖아요
또 어딜 모이먼 화토치고 놀자내요	또 어디를 모이면 화토치고 놀잖아요
그 쥐색 잡끼라는 기요	그게 쥐색잡기라는 거에요
그런 머리가 하나레 읍씨야 그를 배우는데 그램서도 인제 지부로 좀 신문도 좀 보고 그래 머언데 천자 한 줄 봐서 머 인제 하눌 천 따 지 가물 현 누를 황 또 일꼬도그다 보먼 메뻐늘 어려부니 지느러 자면서 우리 생활하먼 뭐 하늘 천 짜는 어터타 뭐 따지 짜는 딱 이 아자네요	그런 머리가 하나도 없어야 글을 배우는데 그러면서도 이제 집으로 좀 신문도 좀 보고 그래뭐 언제 천자 한 줄 봐서 뭐 이제 하늘 천 땅 지 검을 현 누를 황 또 읽고도그러다 보면몇 번을 어려우니까  자면서 우리 생활하면 뭐 하늘 천 자는 어떻다 뭐 땅 지 자는 딱 이 알잖아요
그 사네 가서 바틀 간다고 서 가주고 갈다가 쉬거든	그 산에 가서 밭을 간다고 서 가지고갈다가 쉬거든
찬차레 한 한 삼십 뻔 갈다가 한 십뿐 쉐야될 꺼 아니요 저 사라미	천천히 한 한 삼십 번갈다가 한 십 분 쉬어야 될 거 아니요 저 사람이
그래먼 가까에 이런 돌메이 돌미이 돌멩이라 하지 돌망구라 하기두 하구	그러면 가까이에 이런 돌멩이 돌밍이 돌멩이라 하지 돌망구라 하기도 하고
돌망구요	돌망구요
고등 기 이써 그 그걸 딱 땅파네 노코 언쩌네 배운 구상아로 배운 그걸 쓰는 거유	곧은 게있어 그 그걸 딱 땅판에 놓고 어제 저녁에 배운 로 배운 그걸 쓰는 거에요
이 이쩌게 돌미떡 떡 뜨구 돌메이 왜 돌미 써궁차 재미나요	이 이쪽에 돌멩이 떡 떡 뜨고돌멩이 왜 돌멩이  재미나요
그리먼이 따이 가물 현짜에 까물 까물해또 생가기 안나	그러면이 땅이 검을현 자에 까물 까물해또 생각이 않나
그래이머는 언쩌배우고 아처게 생가카구 나제 가서 저 일 하이면서 쓰느거는 건 그거는 하무는 넉 짜란 이 머리에 꽉 이짜나 내일 가먼	그러면 어제 저녁에 배우고 아침에 생각하고 낮에 가서 저 일 하면서 쓰는 거는 건 그거는 하며는 넉 자는 이 머리에 꽉 있잖아 내일 가먼
체조는 그거또 하제뇨	체조는 그것도 하잖아요
그래서 내가 이 배운거요	그래서 내가 이걸 배운 거에요
그래 배우머는 고 다메 글 진능 거또 배워 글 진능 거또 촌쑤에 따라서 그 자리가따 보태가주 지면 되는 거요	그래 배우면 그 다음에 글 짓는 것도 배워 글 짓는 것도 촌수에 따라서 그자리갔다 보태가지고 지으면 되는 거에요
며까지 안해유	몇 가지 안 해요
그래 가주고 그래다 보먼 인제 그여 수학 까튼 거는 뭐 이 뭐 짜릉 거 쪼까 알고 나눌 쎔 곱쎔 아료 그차네요	그래 가지고 그러다 보면 이제 그 여 수학 같은 거는 뭐 이 뭐 자른 거 조금알고 나누기 곱셈 알아요 그렇찮아요
그거 건제 으 하먼 대충 일하고 그 당시에도 그 당시에는 그 우리 잘던 시전 시저네는 요 언성이 가틍 엄청 시머요	그거 거 인제 으 하면 대충 일하고 그 당시에는 그 우리 잘던 시전 시전에는 이 언성이 가튼 거 엄청 심어요
한문 좀 알구 알구 요 얼마읻 글씨만 지꺼려 버리문 그 면소에 드러 가거든	한문 좀 알고알고 요 얼마 글씨만 짓거려 버리면 그 면소에 들어 가거든
그러는데 노름 하다 보니 머 망해 망하구 그래쪼	그러는데 노름 하다 보니 뭐 망해 망하고그랬죠
울다가 행교에 끄래 머 저는 청년 시저레 이런 저런 이런 청년 청년 회장청년 회장을그렁거 마타 가주고 또 내가 그 노능 거 조아해유	울다가 행교에 그래 뭐 저는 청년 시절에이런 저런 이런 청년 청년 회장청년 회장을 그런거 맡아 가지고 또 내가 그 노는 거 좋아해요
노능 거 당체 맨드러 이러케 뭐 당체 가주고 맨드러 하능 거	노는 거 당체 만들어 이렇게뭐 당체 가지고 만들어 하는 거
그 전세 찌여게는 참 회장을 부터 하다 얘들 하꾜 드러가지 머 하꾜 동년 위원하다가 고 다메 인제 하꾜 육썽회 회장 체육 진흥 회장 시방 홀레 짐미 육썽회 회장 그 부트문 초등하꾜하고 그 애들 중하꾜 감 중하꾜 가도 가서 또 그거또 회장 그럼 회장만 삼년 사먼뇨 농초네송아지 함 마리씩 파라 머거야 돼요	그 전세 지역에는 참 회창을 붙어 하다가 얘들 학교 들어가지 뭐 학교 동년 위원하다가 그 다음에 이제 학교 육성회 회장 체육 진흥 회장 지금 홀레 진미육성회 회장 그 부터는 초등학교 하고 그 애들 중학교 가면 중학교 가도 가서 또 그것도 회장그럼 회장만 삼년 하면요 농촌에 송아지 한 마리씩 팔아 먹어야 돼요
시방 똔 한 오거 사 오뱅만 내삐러야 돼요	지금 돈 한 오거  만원 내버려야돼요
왜냐 그리고 회장이 마리먼 애들 체육 때회 가머는 가서 점시미나 한 근 사야지	왜냐 그리고 회장이면 애들 체육 대회 가면 가서 점심이나 한 근 사야지
한 도처이 해문 가머는 후원회 회장이 교장하곤 가서 대도 뭗 경비 써야지 그차네요	한도청이 하면 가면 후원회 회장이 교장하고 가서 그래도 뭐 경비 써야지 그러찮아요
또 우승해 가주 오머는 또 회 학뿌형 대표 아니요 오먼 또 그놈들 치다꺼리 해야지	또 우승해 가지고 오면 또 학부형 대표 아니요 오면 또 그놈들 치닥거리 해야지
그또 고등하꾜 또 내가 까지 거 이사꺼리 내가 청소 다 하고 나오고 그러다 보니까 농사 져가주고 다 떠러바쳐가 아들 문데고 술 이렁 거도 어디 갈 때 마터 이 조아하거든 내가	그 또고등학교 또 내가 가지 거 이사꺼리 내가 청소 다 하고 나오고 그러다 보니끼 농사 지어 가주고다 떨어 바쳐서 아들 문데고 술 이런 것도 어디 갈 때 맡어 이 좋아하거든 내가
그 중 이래 그래 가주 마흔 내가 일꼬배 항교 장에 해써요 마흔 일꼬베	그 중 이렇게 그래가지고 마흔 내가 일곱에 항교 장에 했어요 마흔 일곱에
일찍 하션네요	아 일찍 하셨네요
장에 하고 내가 발구 기어드러씨요 요기요 이게 나치래요	장에 하고 내가 발구 기어 드렸어요 요기 요 이게 낯이래요
오기워네 내가 이 년 때 이 년 저네 마꾸 행교 싸움 또 드러와따고 드러가주 이래가지고 내가이 그래깐 마흔 일고베 자에 하고 육씨베 지금 또 지부장을 해따고 지부장	오기원에 내가이 년 때 이 년 전에 맡고 행교 싸움 또 들어왔다고 들어가지고 이래가지고 내가 이 그러니깐마흔 일곱에 장에 하고 육십에 지금 또 지부장을 했다고 지부장
저 정선 행교 지부장을 해따고	저 정선 행교 지부장을 했다고
지부장 하고 요즘 정교 하는데 아이 인제는 기운도 업꼬 시방 하자먼 정교 하자먼 돈 천마 넌이써야 할터인데 아이 그 그거 가주 천마넌 그리 내가 어데 요 불떡 해먼 내가 또 차건지 그건지 그 우러네 정교 허머는 하먼 다 그게 외지긴데 저거 조치마는 내가 지 군 지부장 행거 매데루 결구게는 지부장 차링 거 정교를 삼 년짜리 해따고 삼문녀네	지부장 하고 요즘 정교 하는데  아이 이제는 기운도 없고 지금 하자면 정교 하자면 돈 천만 원 있어야 할텐데 아이 그 그거 가지고 천 만원 그걸 내가 어디 요 불덕을 하면 내가 또  그건 지 그 우리네 정교 하면 하면다 그게 외직인데 저거 좋지만 내가 지 군 지부장 한 거처럼 결국에는 지부장 차린 거 정교를삼년짜리 해따고
돈 오뱅마넌 등록끔 내고 금 자라래요	돈 오백 만원 등록금 내고 그럼 잘 하래요
하능 거 판교 감 서로 조아하고 그러지	하는 거 판교 가면 서로 좋아하고 그러지
근데 정교 할 타는데 인제 저님 하시는 부니 추처늘 한다고 하더라고요 추처림	근교 정교 하는데 이제 전임 하시는 분이 추천을 한다고 하더라고요
아니 그러니까 그 추천 아니 추처늘 바더가주고 바더가지고쓰리 불러글 쐬가주고 될 쩌글지금 선걸 해야조	아니 그러니까 그 추천 아니 추천을 받아가지고 받아가지고 불럭을 쏘여가지고 될 쩍에는 지금 선거를 해야지요
성거를 하능 거	아 선거를 하는 거
아이메푸 그땅 거는 인제 달려 뿌른다 한 사라미먼 낙 출말 하니까 달리 부르건 이트로 당선되지마는 마냑 두 사람에문 선걸 해서 득쩜 득쩜자가 정교허지요 그전 그러케 해따고요	아이메푸 그딴 거는 이제그러셔꾸나그러셨구나
그래가지구 그리키 해서 이 저 사니다 찌게 장 그런 걸 마트머는 돈 쓰러 되는 이리 사회 다지나먼 돈 쓰기 임니다	그래가지고 그렇게 해서 이 저 산에다 지게 장 그런 걸 맡으면 돈 쓰러되는 일이 사회 다 지나면 돈 쓰기 입니다
그 동면 구아미랑기 옌나레 이썬는데	그 동면 구암이란 것이 옛날에 있었는데
동가간	동가간
응 동면 구 구아미	응 동면 구 구암이
거북 구 짜 바우 암 짜 구아미란 사단치를 그런 며 뭐시 링게를 따가주고 이르믈 부쳐가주핸는데 그기 지금 한 사 심년 역싸래요	거북 구 자 바위 암 자 구암이란 사단치를 그런 뭐 링게를 따가지고 이름을 부쳐가지고 했는데 그게 지금 한 사 십년 역사래요
건 어떤 이를 하는 건가요	그건 어떤 일을 하는 건가요
그건 인제 구아미라는 거는 인제 그	그건 이제 구암이란 거는 이제 그
구암회	구암회
구암 회 구암회	구암회 구암회
그래 이 면년 면장이나 지소장 고담 하꾜장 마튼 바가 오머는 그 오먼 싹 꺼 그 구암회 인적 두 군데 이씨요	그래 이 면 년 면장이나 지소장 그 다음 학교장 맡은 바가 오면 그 오면싹 그 구암회 인적 두 군데 있어요
그리 귀향을 맨드러 가주고	그렇게 귀향을 만들어 가지고
면장이나 지회장 가튼 분드리 오먼	아 면장이나 지회장 같은 분들이 오면
응 응 오면 그럼	응 응 오면 그럼
그 지방 유지드리 모여가주고 그래 인제 하는데 그 역싸가 지퍼요	그 지방 유지들이 모여가지고 그래 이제 하는데 그 역사가 깊어요
시방도 거 해요	지금도 그걸 해요
내가 거게도 한 이십칠련 하고 그 면회장 구암 회장 하고 나와써요 내가	내가 거기에서도한 년 하고 그 면회장 구암회장 하고 나왔어요 내가
그래자녀 거 돈 좀 내삐러쓸 꺼 아니요	그래서 거 돈 좀 내버렸을 거 아니요
그러다가 뭐 교장들하고 식싸를 한 번 하자먼 다음 씨방도 돈 한 이삼심마넌 써야지 어데	그러다가 뭐 교장들하고 식사를 한 번 하자면 다음 지금도 돈 한 이 삼십만원 써야지 어디
안 갈려면 또 똔 시번 내놔야지	안 갈려면 또 돈 십 만원 내놔야지
차 한 대 불러까 댕기야지	차 한 대 불러 다녀야지
그러지 또 정선 우리 대종회 우리 십칠 때 대종회 우리 친구가 거 먼저 회장을 먼저 회장을내가 또 삼 년 해 가주고 정서는 입쩡선 하라버지 신도비 신도비 천만 개를 가주고 하낟 해 걸립 해 세워꼬	그렇지 또 정선 우리 대종회 우리 십칠 대 대종회 우리 친구가 그거 먼저 회장을 먼저 회장을 내가 또 삼 년 해 가지고 정선은 입정선 할아버지 신도비 신도비 천만 개를 가지고 하나를 해 걸립 해 세웠고
뭐 사회 활똥을 또 마니 하션네요	예 뭐 사회 활동을 또 많이 하셨네요
내 노요 정선 우리 메사도니 거또 여든 해꼬 그래 군데 군데 거 그래 가주 인제 대한노인회어 동면호 부뇌장을 내 장녀네 해 놔써요	내  정선 우리 메사돈이 그것도 여든 했고 그래군데 군데 거 그래 가지고 이제 대한노인회동면호 부뇌장을 내가 작년에 해 놨어요
그래 요 이 미테 품 저근 디 그 미술관 하꾜 아페 그 우에 이친데 우엔 마을 회관이고 미테아래층에는 거 사십 평인데 거 경로당 내가 초대 회장으로 내가 그 그 노인회를 육씹오 세 이상 우리 정회원 육씹 쎄 이상은 준회원 맨드러서 칠씸 명을 아래똥에 맨드러 가주고 내 초대회장을 해서 그게 군수한테 내가 쫄라 가주고 경로당 하나 한 이럭 이럭 어더 가주고 거다 딱제 노코 나와 나와써요	그래 여기 이 밑에 품 적은 데 그 미술관 학교 앞에 그 위에 이층인데위에는 마을 회관이고 밑에 아래층에는 거기가 사십 평인데 거기 경로당 내가 초대 회장으로 내가 그 그 노인회를 육십오 세 이상 우리 정회원 육십 세 이상은 준회원 만들어서 칠십 명을 아래동에 만들어 가지고 내 초대 회장을 해서 그게 군수한테 내가 졸라 가지고 경로당 하나를 하일억 일억 얻어 가지고 거기에다 딱 지어 놓고 나와 나왔어요
거가메 초대 내 회장 사 사진도 걸려이쪼	거기 가면 초대 내 회장 사 사진도 걸려있죠
그래고 여기는 여이 분교라고 그래도 이거 동리불 시켜따고 또	그리고 여기는 여기가 분교라고 그래도 이거 동립을 시켰다고 또
동리불 시켜 가주 요 요 따 따룯 걸해 가주구 사 이 이 키로 한 오백 뙤거든뇨	독립을 시켜가지고 요 요 따로 그걸 해 가지고   키로 한 오백 되거든요
거레가 머니까 모까꼬 요	거리가 머니까 못 가고 여기
분교를 뒤 따러서는 또 군수헌테 모 이러게 쫄라 가시거난 동리불 시켜서	분교를 뒤 따라서는 또 군수한테 뭐 이렇게 졸라 가지고는 독립을 시켜서
참 거레 가면 또 제 놔짜나	참 거기에 가면 또 지어 놨잖아
