dialect	standard
그리구 삼년째 되는 그날 가따 대상이라구 그이 대상 지나먼서 탈쌍을 허지 인제 그땐 상오슬다 버서 태워버리구	그리고 삼 년 째 되는 그날을 대상이라고 하고 그리고 대상 지나면서 탈상을 하지 인제 그땐상옷을 다 벗어 태워버리고
근데 소대상이믄 그리 상 차라 노쿠 이 상주는 에고에고 하구 인제 고글 허먼 조문 조객뜨리온다 마랴	그런데 소 대상이면 그리 상 차려 놓고 이 상주는 에고에고 하고 인제 곡을 하면 조문 조객들이온단 말야
조객뜨리 오머는 이 드러서 제청에 드러서 조문 얼른 조문허는 게 아니라 이 지사쌍 차려논거부터 휘 둘러봐	조객들이 오면은 이 들어와서 제청에 들어서 조문 얼른 조문하는 게 아니라 이 제삿상 차려놓은것부터 휘 둘러봐
이 지바네두 제대루 저 진설헐 줄 아는 사라미 인나 움나 이거 아는 유세를 그거 우리 조상드른그 습꽈니 망허다는거야	이 집안에도 제대로 저 진설할 줄 아는 사람이 있나 없나 이거 아는 유세를 그거 우리 조상들은그 습관이 망하다는 거야
점 안 점 안대는 사라믄 모르는 사람 무시해치구 만다 마랴	좀 안 좀 안대는 사람은 모르는 사람 무시하고 만단 말이야
그 그걸 때메 이거 여기두 진설 조그미라두 허는 사라미 인나 엄나 하구 휘 도라보군	그 그것 때문에 이거 여기도 진설 조금이라도 하는 사람이 있나 없나 하고 휘 돌아보곤
우리 조상드리 그 근성이 틀려서	우리 조상들이 그 근성이 틀렸어
뭐 아무러케나 놔슴 어더킬래 근 디려다보구 뭐 그 나미 지사에 왜 나미 지사에 감 나라 배나라 해 그자나	뭐 아무렇게나 놔두면 어떻길래 그걸 들여다보고 뭐 그 남의 상에 왜 남의 상에 감놔라 배놔라해 그렇잖아
근데 진설도이가 조율이시루 인는 데가 이꾸 조율시이가 이 이는 뭐냐먼 배 이 시는 감 시짜거든	그런데 진설도가 조율이시로 있는 데가 있고 조율시이가 이 이는 뭐냐면 배 이 시는 감 시자거든
가미 먼저 드러가는 데가 이꾸 배가 먼저 드러가는 데가 이서	감이 먼저 들어가는 데가 있고 배가 먼저 들어가는 데가 있어
그니 나미 지사에 뭐 감나라 배나라 해	그러니 남의 상에 뭐 감놔라 배놔라 해
그래서 감놔라 배놔라구나	그래서 감놔라 배놔라구나
그러치 그거이 그 그래서 뭘 허먼 그 나미 지사에 뭐 감나라 배나라를 왜 해	그렇지 그게 그 그래서 뭘 하면 그 남의 상에 뭐 감놔라 배놔라를 왜 해
그 그마리 거기 인는 거야	그 그 말이 거기 있는 거야
그러쿠나	그렇구나
그러믄 교동은 교동에 싸리 되게 유명하자나요 벼가  그러며는 이게 다른 거에요 품종이벼 품종이 지역마다	그러면 교동은 교동에 쌀이 되게 유명하잖아요 벼가  그러면 이게 다른 거에요 품종이벼 품종이 지역마다
품종이 교동에두 마나  그럼	품종이 교동에도 많아  그럼
교동 쌀 뭐라고 하던데 이르미 이떤데	교동 쌀 뭐라고 하던데 이름이 있던데
고품 고시히까리  저 추청 인 저 아끼바리  저 고시히까리	고품 고시히카리  저 추청 인 저 아끼바리  저 고시히까리
고시히까리 드러본 거 가태요 교동 해가지구	고시히까리 들어본 것 같아요 교동 해가지고
그럼 벼 농사는 그 품종에 상관 업씨 여기는 그 건판	그럼 벼 농사는 그 품종에 상관 없이 여기는 그 건판
지그믄 건파 웁찌	지금은 건파 없지
지그믄 건파 업꾸	지금은 건파 없고
아우 웁찌 누가 건파를 해  그럼 아이 무리 무리 사방에 철렁철렁한데 이제 저수지 마나서 그럼	아우 없지 누가 건파를 해  그럼 아이 물이 물이 사방에 철렁철렁한데 이제 저수지 많아서 그럼
이제 건파는 몰라	이제 건파는 몰라
이제는 어떠케 해요 이젠 건파 안하고 모  모 놔따가	이제는 어떻게 해요 이젠 건파 안하고 모  모 놨다가
모는 모두 모허는데두 상자가 이서	모는 모두 모한대도 상자가 있어
여그여그 퇘똘 미테 두구 그저네 상자가 이찌만 지그문 농사 모찌니께는 쓰질 안치만	여기여기 툇돌 밑에 두고 그전에 상자가 있지만 지금은 농사 못 지으니깐 쓰질 않지만
그 상자에다가 보메 어득카냐면 상 그니겐 펴나난 거야 펴나내	그 상자에다가 봄에 어떡하냐면 상 그게 편안한 거야 편안해
그저넨 흐글 파다 핸는데 인젠 흑뚜 안파구 상토흐글 사와	그전엔 흙을 파다 했는데 인젠 흙도 안 파고 상토흙을 사와
상토흑 상토흐글 여이 파 파는 걸 농여베서 이 사다 줘	상토흙 상토흙을 여기 파 파는 걸 농협에서 이 사다 줘
그믄 돈만 내믄 되는 그야	그러면 돈만 내면 되는 거야
상토흐게다가 베씰 그거뚜 기게루 허는 거야 사라미 허는 게 아니라 그거이	상토흙에다가 볍씨를 그것도 기계로 하는 거야 사람이 하는 게 아니라 그것이
기게다 이 이러이 상자 이러케 기게다 너머는 이게 상자가 죽 가먼 여기서 상토흐기 떠러저가지구요 쪼끔 가먼 씨가 요기 놔지구	거기다 이 이렇게 상자 이렇게 기계에다 넣으면 이게 상자가 죽 가면 여기서 상토흙이 떨어져가지고 요 조금 가면 씨가 요기 놔지고
또 조쯤 나가먼 더플 덥꾸	또 저기쯤 나가면 덮을 덮고
기니껜 씨 놔서 더픈 거 사라미 가따 인제 가따 싸키만 허는 거야	그러니깐 씨 놔서 덮은 거 사람이 가져다 인제 갖다 쌓기만 하는 거야
싸으먼 고그 요 며칠 가머는 바라가 되거든 싸기 요러케 나오거든	쌓으면 거기 요 며칠 가면 발아가 되거든 싹이 요렇게 나오거든
거 쌍나먼 노네 가따 모짜리에다 가따 이 죽 놔	그거 싹 나면 논에 갖다 못자리에다 갖다 이 죽 놔
노 노믄 거기서 이제 거 비닐 위에 씨어 씨워 노면 거기서 자라거든	노 놓으면 거기서 이제 그거 비닐 위에 세워 세워 놓으면 거기서 자라거든
자라다가 이마쿰 자라며는 그땐 노 노네 물 저 나라시러지	자라다가 이만큼 자라면 그땐 노 논에 물 저
로타리 놔서 쪽 고르게 맨든 거 기게가 와서 그이 상자에 띠어다가 기게 위루 노쿤 기게 노쿤기게 물른 위 기게 위 안자서 죽 몰구 가먼 뒤에가 다 꼬치는 거지 머	로타리 놔서 쪽 고르게 만든 거 기계가 와서 그이 상자에 떼어다가 기계 위로 놓고 기계 놓고기게 놓고 그냥 기계 위 기계 위 앉아서 죽 몰고 가면 뒤쪽이 다 꽂히는 거지 뭐
농사꾸니 젤 펴나내 도시싸람덜 그저넨 저이 그 건파 매구 보리마당 이러구	농사꾼이 제일 편안해 도시 사람들 그전엔 저기 그 건파 매구 보리마당 이러구
이루 말 모터지 보리마당 하면 따미 비 비오드터는데 그 껄꺼란 거 이거 저러키니 땀 쏘게서보리 태지러구 그럴러먼 증말 연날 옌날 하라버이들 고생 무척 헌 거야	이루 말 못하지 보리마당 하면 땀이 비 비오듯 하는데 그 껄껄한 거 이거 저렇게 땀 속에서보리 태질하고 그럴려면 정말 옛날 옛날 할아버지들 고생 무척 한 거야
데 도시싸람드른 아치메 나가 출그내가지구 가서 돈버느라구 무슨 나미 나미 회사에 가서 나미눈치 보구	그런데 도시 사람들은 아침에 나가 출근해 가지고 가서 돈 버느라구 무슨 남의 남의 회사에가서 남의 눈치 보구
이건 뭐 눈치 볼 껀 무어 이서 내 맘대루 자구시프먼 자구 놀구시프먼 놀구	이건 뭐 눈치 볼 것 뭐 있어 내 맘대로 자고 싶으면 자고 놀고 싶으면 놀고
이 농촌 사람드리 젤 펴나내	이 농촌 사람들이 젤 편안해
지금 봐 도시싸람들 지금 전부 출그내가지구 이 전부 가서 인제 일허구 인제 헐 꺼라구	지금 봐 도시 사람들 지금 전부 출근해가지고 이 전부 가서 인제 일하고 인제 할 거라고
여기 아래 인는 게이트볼 장에 가봐 자네거튼 절믄 여자들 서서 이 게이트볼 친다구	여기 아래 있는 게이트볼 장에 가봐 자네 같은 젊은 여자들 서서 이 게이트볼 친다구
즘스믄 떠꾸캐다 노쿠선 즘슴 끄려머꾸 이르케 펴난해	점심은 떡국해다 놓고선 점심 끓여 먹고 이렇게 편안해
예저네는 그 무리 업써서 힘드런는데	예전에는 그 물이 없어서 힘들었는데
그럼 아이 무리 마느니께는	그럼 아이 물이 많으니까
이젠 물 그럼 물 어트케 여기까지 다 끌구와요 뭐 이케	이젠 물 그럼 물 어떻게 여기까지 다 끌고 와요 뭐 이케
아이 수로가 이찌 그럼 그 수로루 다	아이 수로가 있지 그럼 그 수로로 다
논마다 수로 저 가선 요 요러케 문짱만 열면 무리 쾅쾅  응	논마다 수로 저기 가서는 이 이렇게 문짝만 열면 물이 콸콸  응
나메 노네 물	남의 논에 물 아우 물도둑찌를 왜 그래 업찌 그이 물도둑찌른 아유 무리 펑펑 나리는데 나미 노네 무를아우 물도둑질을 왜 그래 없지 그게 물도둑질은 아유 물이 펑펑 내리는데 남의 논에 물을
옌나레는 이 그 저 운노네 물 이스먼 바메 나가서 슬그머이 터러서 허구 해찌만	옛날에는 이 그 저 웃논에 물 있으면 밤에 나가서 슬그머니 틀어서 하고 했지만
지그믄 무리 그냥 저러케 헤갈려 인네 뭐	지금은 물이 그냥 저렇게 흔한데 뭐
옌나레 건파할 시저레는 무를 어터케 해써요 무를 그 그때두 그래두 무를 끌구 와야 되저	옛날에 건파 할 시절에는 물을 어떻게 했어요 물을 그 그때도 그래도 물을 끌고 와야 되죠
끌구 오긴 뭘 끌구 와 무리 이서야 끄러오지 하느레서 비 떠러저야지 그럼 천수다비야 그거이	끌고오긴 뭘 끌고 와 물이 있어야 끌어오지 하늘에서 비 떨어져야지 그럼 천수답이야 그것이
하느레서 비 줘야지 비 어서 어디에 무슨 무리 이서서 무를 끄러와  그러치 거 하늘만 처다보구 인는 거지 머	하늘에서 비 줘야지 비 어서 어디에 무슨 물이 있어서 물을 끌어와  그렇지 거 하늘만 쳐다보구 있는 거지뭐
뭐 이러케 뭐 이러케 뭐 펌프루 뭐 이러케 하구 그런 거 업써써요	뭐 이렇게 뭐 이렇게 뭐 펌프로 뭐 이렇게 하고 그런 거 없었어요
그 그 그거뚜 이 글려네	그 그 그것도 이 근년에
요 글려네 와서 지아수라구 그거뚜 좀 머리가 발딸되니께는 이 땅쏘그루 뚤쿠서는 응 빠이프디려 바가가지구 기게루다 뽀바 올리는 거지	요 근년에 와서 지하수라고 그것도 좀 머리가 발달되니까 이 땅속을 뚫고서는 응 파이프 들여박아가지고 기계로 뽑아 올리는 거지
그거뚜 이 글려네 생긴 거야 이 글려네	그것도 이 근년에 생긴 거야 이 근년에
그 왜 초벌 매구 두벌 매구 뭐 아이 매구 뭐 이런	그 왜 초벌 매구 두벌 매구 뭐 아이 매구 뭐 이런
애 매구 두벌 매구 애 애 첨 매는 걸 애 맨다구 허지	애 매구 두벌 매구 애 애 처음 매는 걸 애 맨다고 하지  처음엔 애 맨다 그래요
애불 맨다구 허는 거야	애불 맨다구 하는 거야
왜 왜 애 맨다 그래요	왜 왜 애 맨다 그래요
첨 매는 걸 가주구 애불 맨다 그래	처음 매는 걸 가지고 애불 맨다 그래
그 뭐가 달라요 애불 매는 거랑 두벌 매는 거랑	그 뭐가 달라요 애불 매는 거랑 두벌 매는 거랑
애불 매는 덴 에유 건 베 시머노쿠서 츰 인제 매니껜 기미 다 요이 자질구레헌 건 마니 나오지고거이 애불 매는 거구	애불 매는 덴 에유 건 벼 심어 놓고서 처음 인제 매니깐 김이 다 요이 자질구레한 건 많이나오지 그것이 애불 매는 거고
두부레는 기미 저 빠져떤 기미 자라올라오니깐 기미 크지	두벌에는 김이 저다 빠졌던 김이 자라 올라오니깐 김이 크지
그래서 기미 다 업써질 때까지 애불 매고  두불 매구 세불 매구	그래서 김이 다 없어질 때까지 애불 매고  두불 매고 세불 매고
세 세불까지 맬 수 인는 시가니 업찌	세 세불까지 맬 수 있는 시간이 없지
그럼 여기는 싸리 유명해서 노니 마는데 그럼 바슨 업써요	그럼 여기는 쌀이 유명해서 논이 많은데 그럼 밭은 없어요
여기 교동에는 받뽀덤두 노니 마나	여기 교동에는 밭보다도 논이 많아
검 바슨 별루 엄네요	그럼 밭은 별로 없네요
아이 바뚜 이낀 이찌머는  그러찌 고구마는 바테 심는거지 콩이나 고구마는 바테 심는 거	아이 밭도 있긴 있지만  그렇지 고구마는 밭에심는 거지 콩이나 고구마는 밭에 심는 거
그러면 고구마는 어터케 해요 바세서	그러면 고구마는 어떻게 해요 밭에서
고구마 고구마 고구마는 그 아네 수머이짜나요 이러케 입싸귀 크게 나고  그러며는그거를 이러케 이랑 고랑 마처가지구 그거는 그거뚜 이러케 기게 있아이 아이야 그건 소느루그건 소느루 해요	고구마 고구마 고구마는 그 안에 숨어 있잖아요 이렇게 잎사귀 크게 나고  그러면그거를 이렇게 이랑 고랑 맞춰 가지고 그거는 그럿도 이렇게 기계 안에 있 아이 아니야그건 손으로
건 받 이랑은 기게루다 맨들지 반니랑은 기게루다 맨든데 심는 건 소느루다 심는 거야	건 밭 이랑은 기계로 만들지 밭이랑은 기계로 만드는 데 심는 건 손으로 심는 거야
그러면 요새는 예저네는 반농사가 더 쉬워쓸쓰두 인는데 요새는 논농사가 훨씬 쉽껜네요 요새는기 논농사는 기게루 다 할수 이쓰니	그러면 요새는 예전에는 밭농사가 더 쉬웠을 수도 있는데 요새는 논농사가 훨씬 쉽겠네요요새는 기 논농사는 기계로 다 할 수 있으니
그럼	그럼
반농사도 김 매요	밭농사도 김 매요
어 그럼 반농사도 기 김매 바텐 김 안 나나	어 그럼 밭농사도 기 김 매 밭엔 김 안 나나
