dialect	standard
그 혼사깨 그틍 거 하먼 글쌔 반지 끄틍거 주로 하 해주고 이랍띠다 요기는	그 혼삿계 같은 거 하면 글쎄 반지 같은 거 주로 해주고 이럽디다 여기는
반지요	반지요
이런 반 손	이런 반지 손에
응 반지	응 반지
소내 끼는 반지	손에 끼는 반지
옌나래도 그래써요	옛날에도 그랬어요
옌나래는 옌나래도 인재 그라는 사라미 이찌요	옛날에는 옛날에도 그러는 사람이 있지요
또 그런대 옌나랜 그걸 반지깨 거틍 걸 혼사깨 자라남니다	또 그런데 옛날엔 그걸 반지계 같은 걸 혼삿계 잘 안 합니다
그냥 가서 바 주고 이라고	그냥 가서 봐 주고 이러고
지그문 그렁 걸 마이 해도	지금은 그런 걸 많이 해도
예나랜 그거 마이 아내씀니다	옛날엔 그거 많이 안 했습니다
그저내 보니까 머 막껄리 두 통 이렁 거	그전에 보니까 뭐 막걸리 두 통 이런 거
그르치요	그렇지요
막껄리	막걸리
막껄리 그틍 거 주구 그라지요	막걸리 같은 거 주고 그러지요
그 인재 동내 아줌마드리 와 가주구	그 이제 동네 아주머니들이 와 가지고
또 저 불 피워 가주 거기서 아까 적	또 저 불 피워 가지고 거기서 아까 저
그 적 꾸치요	예 그 적 굽지요
적 꾸코 머 이렁 거 음시걸 가치 협쪼 하지요	어 적 굽고 뭐 이런 거음식을 같이 협조 하지요
그거 저기 꿀 때는 저 솓 그 뚜껑	그거 저기 구울 때는 저 솥 그 뚜껑
그거 뒤지버 가주구 거기서 마니 해찌요	그거 뒤집어 가지고 거기서 많이 했지요
그기 소두방인대 처리라 그라지요	그게 솥뚜껑인데 철이라 그러지요
이건 적 꾼는 처리라 그래요	이건 적 굽는 철이라고 해요
그걸	그걸
보통 때는 소두방으로 쓰능 거자나요	보통 때는 솥두껑으로 쓰는 거잖아요
소두방은 그개 인재 그걸 꾸먼 처리라 그라능 기여	예 솥뚜껑은 그게 이제그걸 구우면 철이라고 그러는 거야
소두방이라고 아나고	소두방이라고 안 하고
그르닝까 소두방으로 쓰다가	그러니까 소두방으로 쓰다가
그런 니리 이쓰먼 그걸 가따가 뒤지버 노코 그 때는 처리라고 한다고	그런 일이 있으면 그걸 갖다가 뒤집어 놓고 그때는 철이라고 한다고
처리라고 고란다고요	예 철이라고 그런다고요
참 우리 으르신드리 옌날 조상드리 이름두 잘 부처써요	참 우리 어르신들이옛날 조상들이 이름도 잘 붙였어요
쓸 때마다 이르믈 다르개	쓸 때마다 이름을 다르게
그르치요	예 그렇지요
인재 거	예 이제 그거
그 소두방두 그르캐 쇠루 됭 거 무쇠루 됭 거자나요 주로	그 솥뚜껑도 그렇게쇠로 된 거 무쇠로 된 거잖아요 주로
그르치요 무쇠요	그렇지요 무쇠요
근대 인재 그렁 거뚜 이꾸 나무루두 맨들때요	그런데 이제 그런 것도 있고 나무로도 만들데요
소죽 까틍 거 끄릴 때	소죽 같은 거 끓일 때
그러치요어	네 그렇지여어    그거는 머라 그래요 그거는 뭐라 그래요
그거뚜 이르미 또까트나요	그것도 이름이 똑같나요
그건 인재 소두방	그건 이제 소두방
그기 소뚜껑이라구 그냥 머래 긍 그래 그래 해주 그라지유 아마 아매	아그게 솥뚜껑이라고 그냥 머래 그건 그래 그래 해도 그러지요 아마 아마
새죽 쏘뚜껑 머	아 소죽 솥뚜껑 뭐
밥쏟 뚜겅이라기도 하고	밥솥 뚜껑이라고도 하고
이라지요	이러지요
근대 옌나래는 그러캐해 가주구 인재 잔치를 하자나요	근데 옛날에는 그렇게해 가지고 잔치를 하잖아요
그러면 인재 나재는 그러캐 음싱머꼬 손님드리 와서 놀다 가고 머 손님드리 와서놀다 가고 머 이르캐 인재 하자나요	그러면 이제 낮에는 그렇게 음식 먹고 손님들이 와서 놀다 가고 뭐 이렇게 이제 하잖아요
그럼 인재 저녁 때 대면 또 저녁 때 인재 머 천날 천날빰 보낸다고 머 이러능 거이짜나요	그럼 이제 저녁 때 되면 또 저녁 때 뭐 첫날 첫날밤 보낸다고 뭐 이러는 거 있잖아요
그르치요	그렇지요
그거 가지고 머 장난도 치고 옌나래 그르지 아나써요	그거 가지고 뭐 장난도치고 옛날에 그러지 않았어요
그거 천날빰 보내능 거 인재 대충 내가 알기는 그 신방얼 차리 주능 거지요	그거 첫날밤 보내는 거 이제 대충 내가 알기는 그 신방을 차려 주는 거지요
인재 음시카고 술하고 머 이렁 걸 조곰 가따 차리 노코	이제 음식하고 술하고뭐 이런 걸 조금 갖다 차려 놓고
천날빠미니깨 이재	첫날밤이니까 이제
거 실랑 신부가 행동하두룩	그 신랑 신부가 행동하도록
그 맹그라 놘 방얼 차리 주지요	그 만들어 놓은 방을 차려 주지요
그라먼 인재 그 뭐 어트카능가 하고 요로캐 문꾸녕을 뚜꼬 디다 봄미다	그럼이제 그 뭐 어떻게 하는가 하고 이렇게 문구멍을 뚫고 들여다 봅니다
허허허  어띠키 하능가	하하하  어떻게 하능가
그렁 거 그기 장나니지요 머	그런 게 그게 장난이지요 뭐
난 그리키 하능 걸루 알고 이써요	난 그렇게 하는 걸로 알고 있어요
그 그 아내 내용언 머 서로 잘 정아캉 건 머	그 그 안에 내용은 뭐 서로 잘 정확한 건 뭐
다 해본 사람드링 걸로 알고 이꼬	다 해본 사람들인 걸로 알고 있고
지그문 그르캐 아나지만	지금은 그렇게 안 하지만
옌날 사람더런 그라먼 인재 에 좀 비내 그틍 걸 뽀바 주고	옛날 사람들은 그  러면 이제 에 좀 비녀 같은 걸 뽑아 주고
옫꼬롬 거틍 거 풀러 주고 머 이런 시그로 아내서	옷고름 같은 거 풀어 주고 뭐 이런 식으로 안에서
그거 어트캐 하능가 뭉꾸녀걸 장난치는 사람더런 고기애 뭉꾸녀걸 뜨꾸 디다 봄니다	그거 어떻게 하는가 문구멍을 장난치는 사람들은 고기에 문구멍을 뚫고 들여다 봅니다
그기 장나니지요 머	그게 장난이지요 뭐
옌나랜 다 창호지루 해끼 때매 침 발라 가꼬 다	옛날에는 다 창호지로 했기 때문에 침 발라 가지고 다
예예 그리잉깨 그쌔	예 그러니까 글쎄
이 이 뭉꾸녀글 뜨꾸 디다 본다고	아 이 문구멍을 뚫고 들여다 본다고
그러 그렁 거 때무내 이써떤 재미 인능 머 이르캐 동내애서 머 싸우미 나따등가 머	그런 거 때문에 있었던 재미 있는 뭐 이렇게 동네에서 싸움이 났다던가 뭐
아니면 또 머 재미 이써떵가 머 이런 얘기	아니면 또 뭐 재미 있었던가 뭐 이런 얘기
이재 그렁 거로넌 머 별로 여기 이써떤 동내도 아니고	이제 그런 것은 뭐 별로여긴 있었던 동네도 아니고
그런 얘긴 머 별로 웁써써요 이동내는	그런 얘긴 뭐 별로 없었었어요 이 동네는
딴 얘길 드러보먼 혹씨 머참 별별 리리 다 이따먼	어 다른 얘길 들어보면 혹시 뭐 참 별별 일이 다 있다면
이런 얘기도 하는 사람더리 이떠구만	뭐 이런 얘기도 하는 사람들이 있더구만
그건 머 자새항 건 우리가	그건 뭐 자세한 건 우리가
하하	하하
모껴칸 사람드리 아니고 또 머 여긴 머 그런 니리 이써떤 대가 아니기 때매	목격한 사람들이 아니고 또 뭐 여긴 뭐 그런 일이 있었던 데가 아니기 때문에
그건 잘 모르개꼬	그건 잘 모르겠고
드른 얘기는 이써요	들은 얘기는 있어요
그렁 거 머	그런 거 뭐
그 그 장 딴 장나니 이써다 머 이런 얘기는실랑이 도망가따 머 새다기 도망가따 이런 얘긴 더러 디끼답 디끼덩구만	그 그 장 다른 장난이 있었다뭐 이런 얘기는신랑이 도망 갔다 뭐 새댁이 도망 갔다 이런 얘긴 더러 들리더 들리더구만
그런 얘긴 더러 디끼더라고	그런 얘긴 더러 들리더라고
그리고 보면 그 그래따가	그리고 보면 그 그랬다가
나중애 그 신부 신부 때개 갈 때 그러덩가요	나중에 또 신부 댁에 갈 때 그러던가요
그 저 실랑 꺼꾸루 매다라 가주구 머	그 저 신랑 거꾸로 매달아 가지고 뭐
그 실랑 다라 멍는다 거 이찌요	아 그 신랑 달구처 먹는다는 거 있지요
그 옌나랜 그기 이 홀래 때는 그기 왜 인느냐 하먼	그 옛날에는 그게 이 혼례때는 그게 왜 있느냐 하면
이재 에 실랑이 인재 새닥 찌배 츰 가능 거지요	이제 에 신랑이 새댁 집에처음 가는 거지요
츰 가문 인재	처음 가면 이제
그 새닥 찌배서 실랑을 딜고 딜로옴니다	그 새댁 집에서 신랑을 데리고 데리러 옵니다
처나미 이따든지 이라먼	처남이 있다든지 이러면
딜러 오먼 가지요	아 데리러 오면 가지요
가먼 인재 천날 저녀개 실랑얼 다라 멍넌다고 고라지요	가면 이제 첫날 저녁에신랑을 달아 먹는다고 그러지요
다라 머거	달아 먹어
다라 멍넌다 구라지요	달아 먹는다고 그러지요
고러문 인재 그 신부 찌배서 인재 준빌 다 하구 이찌	그러면 이제 그게 신부집에서 이제 준비를 다 하고 있지
다하고 이따가	다 하고 있다가
인재 내 오는대	아 이제 내 오는데
그 동아내 아주 참 고야칸 장난널 치는 동내가 이찌요	그 동안에 아주 참 고약한 장난을 치는 동네가 있지요
매다라 노코 인재 발빠다글 뚜디리 패니깨	매달아 놓고 이제 발바닥을 두드려패니까
그거뚜 인재 이 골고루 여러 가지죠	그것도 이제 이 골고루 여러 가지지요
몽딩이로 하는 사람	뭉둥이로 하는 사람
그런 대도 이꾸 목치무루 하는 대도 이꾸	그런 데도 있고 목침으로 하는 데도있고
그라고 되개 아푸개 하는 대도 이꼬	그리고 되개 아프게 하는 데도 있고
기냥 이래 살살 잘 순조로깨 기냥 하는 대도 이꼬 인재 그래서 말로만 하는 대도 이꼬 이르치요 뭐	그냥 이렇게 살살 잘 순조롭게 그냥 이렇게 하는데도 있고 그래서 말로만 하는 데도 있고 이렇지요 뭐
그래도 인재 그라먼 인재 실랑한태 술 요청얼 하거나 해넝 거지요 인재	그래도 이제 그러면 이제 신랑한테 술 요청을 하거나 하는 거지요 이제
그라고 미리 해 능 거 인재 가따 술 머꼬 그래	그리고 미리 해 넣은 것 갖다 술먹고 그래
칭구 인재 살기 보능 거지	친구 이제  보는 거지
씰랑이닝깨	신랑이니까
그동내	그 동네
그런 시기지요	그런 식이지요
실랑 다루능 거	그건 신랑 다루는 거
난 그르캐 알고	난 그렇게 알고
나도 다 재껴 본사라미니깨	나도 다 달려 본 사람이니까
술 가틍 거 으더 머꼬 머 이러면선 놀구 이르캐 장난치능 거지요 그기	술  같은 거 얻어 먹고 뭐 이러면서 놀고 이렇게 장난치는 거지요 그게
그리치 인재 그거지 머	그렇지 이제 그거지 뭐
하라번니문 어트개 하셔써요	할아버님은 어떻게 하셨어요
나도 가닝깨 실랑을 다룬다구 구라대	아 나도 가니까 신랑을 달구친다고 그러대
그 니들 다라바라	그 너희들 달아 봐라
동내가 그르키 앙 큰 동내여써써	동네가 그렇게 안 큰 동네였였어
머 호쑤도 만틀라고	뭐 호수도 많질 않고
청년들도 한 여나문빼깨 안 대드라고	청년들도 한 여남은밖에 안 되더라고
고 동내는	그 동네는
이런 동내는 옌나래 사라미 마늘 때니까 삼심 명도 더 대 여기는	이런 동네는옛날에 사람이 많을 때니까 삼십 명도 더 돼 여기는
또래 청년만 해도	어 또래 청년만 해도
그런디 건 동내가 쪼마내 가주 한 열 명 안쪼기드라고	그런데 거긴 동네가 조그만해 가지고 한 열 명 안쪽이더라고
그 아이 신사저그로 하자구 그 머	그 아이 신사적으로 하자고 그 뭐
다라 매고 머 패대고	어 달아 매고 뭐 패대고
그 말로만 하구 그래	그 말로만 하고 그래
수리나 한 잔 먹짜고라고 난 그래	술이나 한 잔 먹자고 그러고 난 그래
그라고 끈나써찌요	그리고 끝났었지요
허허	허허
그래 쪼미따 술 가주 오지 머	그래 좀 있다 술 가져 오지 뭐
그라고 연정 연방 대번 수럴 가따 가치 노나 머꼬 그래	그리고 연신 연신 대번 술을 가져다 같이 나눠 먹고 그래
그라고 마라찌요	그리고 말았지요
아이 패대는 댄 아주 막사래미 그 다음날 거러 가두 모타개 패대는 동내도이써따능 기여	패대는 데는 아주 막 에 사람이 그 다음날 걸어 가지도 못하게패대는 동네도 있었다는 거야
여기 이 동내는 그러카든 아내써	여기 이 동네는 그렇게 하지는 않았어
그렁 거 보셔써요	그런 거 보셨어요
혹씨 그르캐 시마개 하능 거	혹시 그렇게 심하게 하는 거
시마개 하능 거 우리두 바찌유	심하게 하는 거 우리도 봤지요
바따고	봤다고
어트개 해요 그러면요	어떻게 해요 그러면요
글쌔 그 지개꼬랭이나 이렁 걸 가따 이 발모글 다라 매 가주	글쎄 그 지게 고삐나 이런 걸 갖다 이 발목을 달아 매어 가지고
으 어깨애 미고 뚜디리 패는 대두 이꼬	어깨에 메고 두드려 패는 데도 있고
저 실랑까래는 씰 저 여기 인저 옌나랜	저 시렁에는 시 저 여기 이제 옛날에는
그 옌날 찌번 그런대 저런 씰겅이라고 이써 실겅까래	그 옛날 집은 그런데 저런 시렁이라고 있어 시렁
실겅까래	시렁
두개 이러캐	두 개 이렇게
두 개이래	에 두개 이렇게
멀 물견 언넝 거	무엇을 물건 얹는 거
거기다 가따 막 올가매 노코서 뚜디리 패고 머	거기다 갖다 막 옭아매어 놓고서두드려 패고 뭐
그라는 동내도 이꼬	그러는 동네도 있고
그래 다치머따카는 사람두 마니 드러바꼬	그래서 다쳤다고 하는 사람도 많이 들어 봤고
그 시마개 하는 동내는 그러캐두 함니다	그 심하게 하는 동네는 그렇게도 합니다
잘모타먼 다치자나요	잘 못하면 다치잖아요
그릉깨 글쌔 그이튼날 잘 거러 댕기도 모타개 하는 동내도 이꼬	그러니까 글쎄그 이튿날 잘 걸어 다니지도 못하게 하는 동네도 있고
그르니 동내마둥 다르지	그러니까 동네마다 다르지
하는 방버비	하는 방법이
