dialect	standard
날씨가 안 좋으모 공연장에 간람객이 벨로 없다	날씨가 안 좋으면 공연장에 관람객이 별로 없다
매운탕은 간물게기로 끼리야 맛있제	매운탕은 바닷물고기로 끓여야 맛있지
아들이 간물질로 해사 바닷가로 뙤가다와	아이들이 바닷가로 통하는 길로 해서 바닷가로 뛰어갑디다
간바가지는 함부로 돌리지 말그라	나무바가지는 함부로 돌리지 말거라
저 사람이 지금 나를 간봉가 쏘삭쏘삭 건디려라우	저 사람이 지금 나를 남의 속뜻을 살며시 헤아려 보는지 쏘삭쏘삭 건드려요
니가 간새꾼 모냥으로 여그저그 찔러 바 쌍께 미움을 받는 거여	네가 간사한 사람 모양으로 여기저기 찔러 봐 대니까 미움을 받는 거야
예전에넌 간언나럴 등에 업고 밭일도 하고 비도 짜고 다 했니더	예전에는 갓난아이를 등에 업고 밭일도 하고 베도 짜고 다 했습니다
메누리가 시아부지 간오로 정말 지극히도 했십니더	며느리가 시아버지 간호를 정말 지극히도 했습니다
저까치를 간조럼허게 도라	젓가락을 가지런하게 두어라
간조증 내지 말고 지달려라	조급증 내지 말고 기다려라
자꾸 간줏증 내지 말고 지달리 바라	자꾸 조급증 내지 말고 기다려 봐라
아헌티 간지랍밥 멕인다	아이한테 간지럼 태운다
물속에 발을 담구먼 괴기들이 발을 간지랍히는 느낌이제	물속에 발을 담그면 고기들이 발을 간질이는 느낌이지
잠자는 동상의 코를 간지름치자 동상이 코를 비비며 일났다	잠자는 동생의 코를 간질이자 동생이 코를 비비며 일어났다
기럭지가 간질대맹키로 아주 질다	길이가 간짓대처럼 아주 길다
맏이두 딸이구 막내두 딸이구 간테가 아들이여	맏이도 딸이고 막내도 딸이고 가운데가 아들이야
낫살을 먹어 농게 몸이 간파 갖고 어디 댕길 수가 읎다	낫살을 먹어 놓으니까 몸이 힘들어 가지고 어디 다닐 수가 없다
이 동네는 갈가시를 입갑으로 쓴당께	이 동네는 갯지렁이를 미끼로 쓴다니까
큰비가 내린 통에 갈개친 디는 멀쩡헌디 다른 밭은 못 쓰게 되아 불었어라우	큰비가 내린 통에 갈개를 낸 데는 멀쩡한데 다른 밭은 못 쓰게 되어 버렸어요
갈거랑비에 옷 젖는 줄 모른다 카디마넌 속옷꺼정 다 젖었네	가랑비에 옷 젖는 줄 모른다고 하더니만 속옷까지 다 젖었네
사람덜 바쁜데 갈거치지 말고 나가 놀아라	사람들 바쁜데 가로거치지 말고 나가 놀아라
가가 옥상에서 널찌가 갈게뻬가 뿔라짔다 카더라	걔가 옥상에서 떨어져서 갈비뼈가 부러졌다고 하더라
니는 어채서 천지 사방으로 갈고댕기냐	너는 어째서 천지 사방으로 싸돌아다니니
맨날 갈고댕이민 공부는 언지 한다냐	만날 싸돌아다니면 공부는 언제 한다니
갈구젱이로 잡어서 댕겨 불어	갈고랑이로 잡아서 당겨 버려
갈구지가 자꾸 간지럽어서 가마이 있지를 몬 하겠다	가랑이가 자꾸 간지러워서 가만히 있지를 못 하겠다
온몸이 갈그러워서 잠을 잘 수가 없었유	온몸이 가려워서 잠을 잘 수가 없었어요
내나 돈 앞에서는 제금 따로따로 갈라스구 말었당게	결국 돈 앞에서는 각자 따로따로 갈라서고 말았다니까
젊었을 때 맨날 안팎이 갈러센다 어쩐다 하든 건넷집이 하마 손지를 봤다잖소	젊었을 때 만날 안팎이 갈라선다 어쩐다 하던 건넛집이 벌써 손주를 봤다잖소
어릴 적이 피난을 가다가 갈럼질서 성이랑 히졌니더	어릴 적에 피난을 가다가 갈림길에서 형이랑 헤어졌습니다
아칙에 집 나섬시롱 갈레갔는가 서로 어데 갔는지 모른닥 해라우	아침에 집 나서면서 헤어졌는지 서로 어디 갔는지 모른다고 해요
나물에 있는 티를 갈레내라	나물에 있는 티를 가려내라
동니 땅개가 갈레낼 땐가 문 앞에 보랏고 섰응게 문 열어 주지 마시쑈야	동네 땅개가 흘레 시기가 된 때인가 문 앞에 바라고 섰으니까 문 열어 주지 마세요
우리 아들내미 오늘 소풍 간다꼬 억수로 갈롱지기네	우리 아들 오늘 소풍 간다고 대단히 멋을 부리네
고마 갈롱지이고 인자 좀 핵교 가라	그만 멋을 부리고 이제 좀 학교 가라
마실 앞에 시 갈름으로 질이 나 있제	마을 앞에 세 갈래로 길이 나 있지
잘 갈미를 해서 너 나라	잘 갈무리를 해서 넣어 놓아라
작은집에 가이께 떡을 해 가주 먹다가 갈밀어 뿌네	작은집에 가니까 떡을 해 가지고 먹다가 가무려 버리네
콩이 익을 때가 대마 우에 이파리가 누러이 갈방입이 데 삐는 기라	콩이 익을 때가 되면 위에 이파리가 누렇게 가랑잎이 되어 버리는 거야
나는 갈빙이 같은 거하고는 말도 하기 싫십니더	나는 좀놈 같은 것하고는 말도 하기 싫습니다
자네 집은 갈설거지로 빨리도 했네	자네 집은 가을걷이를 한 다음에 하는 뒷정리를 빨리도 했네
할매는 울 엄매를 너무 갈세한다	할머니는 우리 엄마를 너무 괄시한다
코가 갈실갈실히서 제침이 연방으로 난다	코가 간질간질하여 재채기가 연달아 난다
쌀이 모자라니까네 보리고 수시고 갈조고 암 잡곡이나 섞아가 밥을 지았지	쌀이 모자라니까 보리며 수수고 메조고 아무 잡곡이나 섞어서 밥을 지었지
베 타작 허먼 옆에서 갈쿠질을 잘혀야 되는 거여	벼 타작 하면 옆에서 갈퀴질을 잘해야 되는 거야
잠깐만 긁어두 갈퀴밥이 잔뜩이여	잠깐만 긁어도 갈큇밥이 잔뜩이야
빨리 갈퀴장부를 쥐구 다시 일을 시작햐	빨리 갈퀴의 자루를 쥐고 다시 일을 시작해
갈키밥얼 모태 났으먼 지름 뿌레서 태와 불어라	갈퀴로 긁은 검불이나 갈잎 등을 모아 놨으면 기름 뿌려서 태워 버려라
와 가마이 있는 아한테 감을 지르노	왜 가만히 있는 아이한테 고함을 지르니
할머이가 감을 깎어 두 개씩 줄을 매 노먼 할아버이는 싸리 꼬재이로 맹긴 감꼬지에 채례채례 꽂감을 매다는 기야	할머니가 감을 깎아 두 개씩 줄을 매어 놓으면 할아버지는 싸리 꼬챙이로 만든 감꼬치에 차례차례 곶감을 매다는 거야
감마솟이다 멀 낋인당가	가마솥에다 무엇을 끓이는가
산밭 감나무에 감이 솔찬히 열레서 올해는 감심지럴 잠 담아 볼락 해라우	산밭 감나무에 감이 꽤 많이 열려서 올해는 감 김치를 좀 담가 보려고 해요
옛날에 간으로 감자선을 마이 먹었아	옛날에 반찬으로 감자조림을 많이 먹었어
집이 밭에 감자쭉대기럴 봉께로 벵이 든 거 같습디다	당신 밭의 고구마 줄기를 보니까 병이 든 것 같습디다
감잣줄거리넌 껍질을 쪽 벳게 나야 멀 허제 껍질차는 찕어라우	고구마의 줄기는 껍질을 쭉 벗겨 놔야 뭘 하지 껍질째는 질겨요
감자찔고리 따다 지 담가 묵그라	고구마의 줄기 따다 김치 담가 먹어라
감잣대가 다 몰라서 껑꺼 묵지도 못하것다	고구마의 줄기가 다 말라서 꺾어 먹지도 못하겠다
내년에 심굴 씨감재는 감재구뎅이에더거 묻어야지	내년에 심을 씨감자는 감자를 보관해 두는 구덩이에다가 묻어야지
옛날에는 먹을 기 없어서 감재무거리를 먹었지	옛날에는 먹을 게 없어서 감자 눈을 따고 남은 덩어리를 먹었지
여름에 햇감재를 갈어서 감재부치기를 지제 먹으문 참 마수와	여름에 햇감자를 갈아서 감자로 만든 부침개를 지져 먹으면 참 맛있어
감재부치미를 해 먹을 때 풋고치를 쏠어 넣구 지제 먹기두 해	감자로 만든 부침개를 해 먹을 때 풋고추를 썰어 넣고 지져 먹기도 해
옛날에는 소댕이를 뒤잡어 글어 놓구 거게다 감재부침개를 지젰아	옛날에는 소댕을 뒤집어 걸어 놓고 거기에다 감자로 만든 부침개를 지졌어
감재를 솥에다 쩨사 꺼내 보면 바닥에 감재소디끼가 생기지	감자를 솥에다 쪄서 꺼내 보면 바닥에 솥 바닥에 눌어붙은 감자가 생기지
감재순이 찔거우먼 맛 없어서 못 묵는다	고구마의 줄기가 질기면 맛 없어서 못 먹는다
감재를 갈어서 새알처름 빚어서 맨든 거르 감재옹심이라구 해	감자를 갈아서 새알처럼 빚어서 만든 것을 감자로 만든 새알심이라고 해
감재적을 지질라문 먼첨 강판에더거 감재를 갈어야 돼	감자전을 지지려면 먼저 강판에다가 감자를 갈아야 돼
감재쭉대기 한 단에 언마썩 허는가	고구마의 줄기 한 단에 얼마씩 하는가
연할 떽에 잠 끙컸으믄 노물로 무쳈을 텐디 인자는 감재찔고리로 뭐 못해 묵어라우	연할 때 좀 꺾었으면 나물로 무쳤을 텐데 이제는 고구마 줄기로 뭐 못해 먹어요
감잿대에 참지름 옇고 달달 볶아 묵소	고구마의 줄기에 참기름 넣고 달달 볶아 먹소
감나무가 높어 가 감조리가 안 닿니더	감나무가 높아 가지고 감을 따는 데에 쓰는 도구가 안 닿습니다
그 냥반 지안에 발을 감체 갖고 뻬가 뿌라졌닥 허든디	그 양반 겨울에 발을 겹질러 가지고 뼈가 부러졌다고 하던데
감이 익으먼 감치자가 되제	감이 익으면 홍시가 되지
어젯밤에 잠으 설쳈더니 눈이 감케서 배길 수 없네	어젯밤에 잠을 설쳤더니 눈이 감겨서 배길 수 없네
낮에넌 나락 뚜들기고 밤에넌 호롱뿔 써놓고 베를 짜고 그렁개 얼매나 감푸겄어	낮에는 나락 두드리고 밤에는 호롱불 켜놓고 베를 짜고 그러니까 얼마나 힘들겠어
그 친고하고는 갑이여	그 친구하고는 동갑이야
버선을 신고 갑대기를 매고 있습니더	버선을 신고 대님을 매고 있습니다
우리 집서 최고 갑짜리럴 보여 줄 텡게 헐로 보지 말소	우리 집에서 최고 값나가는 물건을 보여 줄테니까 허투로 보지 마소
거그는 갑짜리만 모탔구만	거기는 동갑만 모았구먼
전쟁 때 갓난얼라는 저거 어매가 업고 큰아들은 앞세워 가 피난을 왔다 카데	전쟁 때 갓난아이는 저희 엄마가 업고 큰아들은 앞세워 가지고 피난을 왔다고 하데
내는 막내라서 맨날 갓방에서만 잔다	나는 막내라서 맨날 가장자리에 있는 방에서만 잔다
소 갓붙이로 간담시로 안직 안 갔소	소 흘레붙이러 간다면서 아직 안 갔습니까
갓재이한테 가서 갓 하나 얻어 온나	갓장이한테 가서 갓 하나 얻어 오너라
갓지넌 겨을에 배차지 담떼끼 담어 났다가 묵제	갓김치는 겨울에 배추김치 담그듯이 담가 놨다가 먹지
저 너머 산에 갓치는 사램이 많다	저 너머 산에 벌목하는 사람이 많다
나물 무칠 때넌 간을 강가무리하게 잘 맞차야 데지 소곰을 넘 많이 여면 씹은맛이 나서 맛이 없어예	나물 무칠 때는 간을 약간 간간하게 잘 맞춰야 되지 소금을 너무 많이 넣으면 쓴맛이 나서 맛이 없어요
아그들이 강그러지게 울어 갖고 고상깨나 헌다	아이들이 자지러지게 울어서 고생깨나 한다
바다서 휘어 놀았으문 잘 씨처야제 강꼿이 피지 않제	바다에서 헤엄치고 놀았으면 잘 씻어야지 강꼿이 피지 않지
내는 주장 간식으로 강낭티밥을 묵는다	나는 주로 간식으로 튀밥을 먹는다
앞집이 강냉새끼는 다 익았나	앞집의 옥수수는 다 익었나
밥에 강냉이콩을 섞어 먹으믄 맛있유	밥에 강낭콩을 섞어 먹으면 맛있어요
강니이엿술이 달아도 마이 마시모 금방 취한다	강냉이에 엿기름을 넣어 만든 술이 달아도 많이 마시면 금방 취한다
질을 가는데 강새이 한 마리가 계속 따라오는 기라	길을 가는데 강아지 한 마리가 계속 따라오는 거야
강재미는 간장 늫구 졸이먼 맛있유	가자미는 간장 넣고 졸이면 맛있어요
사과 들었는 강주리가 이만침 지풉디다	사과 들어 있는 바구니가 이만큼 깊읍디다
내 종이비행기가 하날로 솟지를 않구 땅으로 강중배기했아	내 종이비행기가 하늘로 솟지를 않고 땅으로 재곤두쳤어
요새는 강짜 조구를 많이 폴제 가짜는 빌로 안 팔어라우	요새는 진짜 조기를 많이 팔지 가짜는 별로 안 팔아요
놈들은 금세 강체가 난단디 나는 고생해도 강체가 안 나야	남들은 금세 표가 난다는데 나는 고생해도 표가 안 나
겨을이라 그란지 맨날 강치가 계속 된당깨	겨울이라 그런지 만날 강추위가 계속 된다니까
가는 갖어서 웬간한 거는 맴에 차지도 않는당께요	걔는 가즈러워서 웬만한 것은 마음에 차지도 않는다니까요
행색만 보고 같잔허게 봤드만 그 사램이 쥔 양반이드만	행색만 보고 같잖게 봤더니만 그 사람이 주인 양반이더구먼
니는 개갑디개가운 거를 들고서는 와 쩔쩔매고 그라노	너는 가볍디가벼운 거를 들고서는 왜 쩔쩔매고 그러니
지게에서 쌀자리로 내루고 낭께 짐이 언충 개겁아짔다	지게에서 쌀자루를 내리고 나니까 짐이 훨씬 가벼워졌다
개고지막대기 하나 깎을라먼 한나절인디	자치기를 할 때 쓰는 긴 막대기 하나 깎으려면 한나절인데
건넷집 개가 또 개구녕으로 들어와서 마당에더거 똥으 싸 놓구 갔잖소	건넛집 개가 또 개구멍으로 들어와서 마당에다가 똥을 싸 놓고 갔잖소
와 니는 큰길로 안 다니고 개구무로 다니노	왜 너는 큰길로 안 다니고 개구멍으로 다니니
저게 개구신이 들렜나 사램을 못살게 구네	저게 광증이 들렸나 사람을 못살게 구네
개구영바치를 줏어다 키았다	개구멍받이를 주워다 키웠다
뒷산이는 개굼나무가 많었어유	뒷산에는 개암나무가 많았어요
맨 벵치레를 해 쌌드만 몸이 개그와서 개뿐허니 들어지드랑께	맨 병치레를 해 대더니만 몸이 가벼워서 가뿐하게 들리더라니까
명절 장만을 푸짐허게 했는디 개긴개긴해서 나넌 맛이 없습디다야	명절 장만을 푸짐하게 했는데 간이 들지않아 감칠맛이 적어서 나는 맛이 없습디다
개꼬지막대기는 여그 있는디 개꼬지새끼는 어디 있는가	자치기를 할 때 쓰는 긴 막대기는 여기 있는데 자치기를 할 때 쓰는 작은 막대기는 어디 있는가
개꼬지막대기는 여그 있는디 개꼬지새끼는 어디 있는가	자치기를 할 때 쓰는 긴 막대기는 여기 있는데 자치기를 할 때 쓰는 작은 막대기는 어디 있는가
